text	label
Arrived quickly , works well . Good price and easy transaction and the wireless adapter has good range and throughput . I would recommend this to a friend . 	Network Adapter
Everything came in on time and in great condition . WOuld defenitely do business with them again . 	Network Adapter
the installation was effortless , first i installed the mini cd and rebooted , then i plugged in and windows 7 64bit installed the driver again from windows update . i am getting full blocks from my linksy 54wrtgs g modem which is about 35 feet away . cons - feels flimsy and rather large . 	Network Adapter
I have 2 TiVo Wireless G USB adapters and both work great . One on a TiVo Series 2 and the other on a Humax DVR400 . One upstairs , one downstairs ... both get great signals and provide fast transfer speeds for TiVo to Go and Unbox . Simple setup . Great product ! 	Network Adapter
My original wireless adapter had trouble getting signal from the router on the other side of the house . Would get anywhere from no signal to 2 bars and would have to pull my tower out from under the desk to achieve this . Installed this and consistently have almost full signal now . The cable is long enough for me to place it in different spots on my desk to optimize signal . Like other reviewers have noted ... a little trouble installing the driver . I suspect one of my other drivers -LRB- probably the previous wireless adapter -RRB- was causing problems with the install so I ended up reinstalling the OS to start from scratch . Not a big deal to me since I did n't have much on my computer anyways . 	Network Adapter
Due to where I live i decided to opt for the 2000Mw usb adapter to gain internet in my house which is built into the hillside . it managed to pick up my router , I used to get 0 bars with my built in wireless adapter which is 300ft line of sight away . then After purchasing this product depending on the wind it varied between 9-65 % according to Ra link . Still not great so I purchased a wireless repeater upstairs and i get constant 100 % no matter what the weather is -LRB- unless its storming and then my satellite internet will not work anyway -RRB- . Works great on Vista and plug and play support on Ubuntu 11.04 With this setup it feels to me that I get the same speed as i did with a wired connection my equipment . Linksys E3000 router Hawking technology hwren1 Repeater Alfa 2000mw AWUS036NH 	Network Adapter
This is a pretty good adapter but the linux software dates back to 1969 . Somewhat dated I would imagine . But Confucius say ` Older is better ' . 	Network Adapter
I used this for a demonstration on cracking MY WEP network in my networking class . It worked with Kismac on my MacBook Pro with little effort , pretty much plug and play . Number of `` visible '' access points more than doubled . 	Network Adapter
Worked great , right out of the box . Just plugged network adapter into Tivo using included USB cord . I would recommend not putting it in a cabinet . -LRB- I tried a few arrangements , but once put it on top of my entertainment center , immediately got better reception . -RRB- Go through Guided Setup , select your wireless network from the list of networks in range , input password if needed , and that 's it ! Of course , you have to set up a wireless network before the Tivo can connect . Had a little trouble with my Linksys wireless router ... it must be in `` accepting new clients '' mode in order for the network to show up on the Tivo during Guided Setup . So if Tivo is n't recognizing your network , try moving the adapter for better reception . If that does n't work , check your router 's guide , as it may have to be in a certain mode for initial setup of a new addition to the network , like mine . But do n't worry , once it 's set up , you wo n't need to mess with it again . I 've had mine set up for over a month , and Tivo has had no issues connecting to my network . 	Network Adapter
I replaced a Lynksys adapter with this one . The Lynksys worked but it was really slow , it took hours to transfer shows between TV 's . I had already been using one of these on one Tivo and it seemed faster to me . Shows transfer much faster now and the network connection is stronger and more stable . 	Network Adapter
Installed , started working ... easy as pie . Excellent speed , great signal . I 'm sure there are other card with more bells and wistles , but this really gets the job done at a great price with Zero hastle . Windows 7 found drivers and installed in about 10 seconds . 	Network Adapter
The item does not really worked as advertised . It works with windows platform , however , it does not work with the latest Ubuntu Linux . Needs an updated firmware on the install CD for the Linux platform . 	Network Adapter
I was looking for a solution to bring the internet wired connection across the room without messy wires . I found out this product and based on review decided to give it a try since I had been using netgear products for the past 5 years . Got the package and setup was a breeze , it took less than 20 min , and the test speed was great -LRB- router point : 20 MBPS download , upload 1.5 ; AV line point across room to 7 MBPS download , 0.68 upload -RRB- . Pretty good . Update : Six months now , the product is going great , Highly recommend . 	Network Adapter
I wasted time trying a different adapter with zero success . After doing some research I ordered the AG0100 which is the recommended adapter for the TIVO . I plugged it in and communication started immediately . Great product . 	Network Adapter
First off , my husband and I know very little about all the new gadgets . We purchased a Sony Bravia internet capable TV and did not realize it would not just magically connect . The store suggested the powernet 200 starter kit for about $ 100 . more than I found it at Amazon . We had so much trouble getting it to work . Maybe it was defective as it took 5 hours of talking to monster tech support and constantly resetting it for it to finally work . In between times , our computer system would go down and everything had to reset . Once it was working , we upgraded our Direct TV to HD DVR and found out it also requires an internet connection . Now what ? I posted in frustration , and a fellow Amazon reviewer kindly wrote back and suggested getting the Monster 300 and 200 unit as the 300 has 3 or 4 ethernet ports and can easily accommodate the TV and DVR . I returned the 200 set , and purchased a 300 and 200 separately . My poor husband was not looking forward to another 5 hrs of connecting it , BUT this time , for whatever reason , it worked right away , as it is supposed to . If it works right , it is very simple and it definitely meets our needs . We have the 300 connected behind the TV and the 200 connected in the computer room . Life is now good ! 	Network Adapter
I never heard of the company but the wireless card I had in the system was flaky on the new 64bit version of windows . I took a chance and have to say this is a really nice product . It was easy to setup and have had no issues using WAP2 . I hope it continues ... 	Network Adapter
"<ahref=""http://www.amazon.com/gp/product/B004DVEW8I/ref=cm_cr_asin_lnk/192-0231344-0473719""> NETGEAR XAVB5001 Powerline AV 500 Adapter Kit </a> The product did not work . -LRB- No Ethernet LED on remote adapter after changing cords , direct wall plug-in and obeying all the rules . -RRB- The user manual on the included CD only contained the 2 page document that came with the product . I was able to find a more detailed online manual , but that did not cover my issue of the Ethernet light not lighting . I had to register online -LRB- with losts of mandatory personal information -RRB- `` before I could receive phone support . '' Here is a qoute after submitting registration and a supoort ticket ... `` Thank you for choosing NETGEAR . Your Online Case submission has been received by NETGEAR and is being reviewed by one of our Support Representatives . We will do our best to respond by the end of the next working day . '' How nice . Returning to Amazon and I will not ever buy Netgear again . At this price , it would be nice to have a support phone number . "	Network Adapter
Went back and forth with decision to purchase different manufacturer brands . Decided on the Alfa Long Range USB Adapter package -LRB- unit , holder , 5dbi antenna and an extra -LRB- 9dbi -RRB- Antenna -RRB- . Very satisfied . Pulls in signals better than the 802.11 n card in my new Gateway laptop . This gives me a better internet response time , as the Public access spot I use is about 11\/2 miles away -LRB- really -RRB- . I use it every day I 'm away from home . Very glad it came in a color other than Silver - mine is Green . 	Network Adapter
This is a good product but the software is a bit long in the tooth . If you plan to use software supplied by Zonet -LRB- Monitor -RRB- it will stop working if you allow windows to hardware update the driver -LRB- rt2500usb . sys -RRB- . The newer driver version Microsoft has at the update center will not work with the Monitor software supplied on the Zonet CD . Also the software supplied by Zonet does not support WPA secuirty while the Windows WiFi networking software does . . My advice is to ignore the CD , plug the unit in and let Windows find the driver at the Windows update site . This means you will need an internet connection while you are installing the adpter . If you do not have the ability to be connected to the interent while installing this device just use the installation CD and go over to the Windows software after after install if you are going to be using WPA . The only other glitch is I found the Zonet software -LRB- Monitor -RRB- defaults to 11 Meg , so you have to change to the auto setting to get 802.11 g speeds . The device itself seems very stable and has good sensitivity . 	Network Adapter
works good , but is touchy with different computers . Can require tweaking and simply would n't work on a Gateway I own -LRB- five other pc 's simple to a little work to get it running -RRB- 	Network Adapter
Setup was a breeze and it definitely works as advertised . I have n't noticed any speed issues so far . Seems to be consistent with the speed that I get directly at the router . 	Network Adapter
The price and overall connectivity of this Zonet is fair ; my complain is with its strange tendency to stop communicating with a wireless router when another USB device is disconnected from the computer . It happens EVERY time when a device , be it a USB flash or a hard drive , is disconnected by simply yanking the USB cord out , and very frequently when the disconnection is done utilizing ` Remove USB device ' icon . No other - and I 've had many - wireless network adapter has ever done so on my computer . It , therefore , creates enough of inconvenience to earn only three stars . I also wonder if anyone has had a similar issue and if there is a way to correct it . Thanks . 	Network Adapter
Works Great !!! Just as advertised easy set up and no promblems until now . Highly recommend . i was a little nervious i though that this product did not work for windows 7 . i was wrong this product has worked fine . 	Network Adapter
I originally bout a netgear adapter because it was a little cheaper than the Tivo adapter . I had nothing but problems with the netgear . Poor signal strength -LRB- 33 % or less -RRB- and frequent lost connections -LRB- a few times per week on avg -RRB- . I put up with it for about a year or so before deciding to try the Tivo adapter . I read some good reviews , but was still skeptical . Not any more . It worked great right out of the box , much stronger signal -LRB- 90 % -RRB- and after nearly one month , it has n't lost it 's network connection even once ! This was definitely the way to go . 	Network Adapter
Product works as described and set-up is a breeze . Work well connection my two buildings at the stated speed . Plug and play basically . Satisfied with the product ! 	Network Adapter
"Worked perfectly right out of the box in my Tivo Series 3 XL HD . By work I mean the <ahref=""http://www.amazon.com/gp/product/B000ER5G6C/ref=cm_cr_asin_lnk/188-9893074-8726665""> TiVo AG0100 Wireless G USB Network Adapter for TiVo Series 2 and Series 3 DVRs </a> completed initial calls , updated the TIVO software AND worked great under WPA encryption . So , I did n't have to use WEP on the network ! I have not tried any downloads or video on demand yet . I found out that signal strength worked better at higher elevations in the room . So , I set the wireless adapter up with an 8 foot USB extender cable reach to the top of the TV Cabinet . I also fooled around with the flip up antenna angle until I maxed out at 49 % signal strength -LRB- as reported by TIVO -RRB- . This unit does the job but my Dell laptop thinks the signal is better than that . Maybe the Dell Laptop has a better antenna or perhaps better amplifiers ? Update September 2010 ... this device still works great after many months . I found out that if you own 2 TIVOs and both have their own AGO100 Adapter -- you can -LRB- if not DRM limited by the broadcasters -RRB- share recordings between the two machines . In other words , programs I recorded in the living room were able to be imported onto the TIVO in the bedroom right through the wireless device . Great feature ! "	Network Adapter
good packaging , no damage . Win7 recognized it immediately . Downloaded factory drivers -LRB- the CD that came with it was scuffed ; during packing ? -RRB- . That gave a few more options but no real performance upgrade . During a constant scan , the unit gets noticeably hot , probably due to the fact it pumps twice the juice through a chipset meant for 500mW -LRB- idk -RRB- ... I was nervous when reading the reviews that said it failed soon after unboxing . I suspect this is due to over-use of wifi scans -LRB- ie netstumbler like softwares -RRB- . 2-3 bars turned to 5 . I did n't really pick-up any more `` stable '' signals than with the laptop , but this lil unit solidified the spots that were previously seen and too unstable to connect to before . I installed the panel antenna . . -LRB- the ALPHA side is the active side BTW -RRB- and I wo n't be taking it off anytime soon . It makes the difference if you know where you are pointing it . Since then , I have paired the unit + panel to an old satellite-cable TV dish . It doubled the performance . I can connect to the house from the barn . It 's about 300 yards away . I hope it holds up ; as it was not meant for this config . . but so far , so good . would purchase again . 	Network Adapter
Well , I have to say that for being somewhat tech limitted -LRB- only know enough to have an idea of what I want -RRB- . I just graduated from caveman last year . I got my first cellular phone , I was afraid of it at first , but setting this up along with the LinkSys router was farily straight forward . I had it up and running in about 10 minutes , tested the connection , and now I 've completely unplugged the phone jack . I 'm happy ! 	Network Adapter
NetGear makes the best wireless products hands down . I used to have the LinkSys WMP11 wich was unreliable . now I bought this card with the MR814 Wireless router works seamlessly together for seamless wireless connectivity . I have had no problems at all with this and I have owned it for about 4 months now . It is very easy to install . It is a must have for all wireless networks . 	Network Adapter
Experience was as follows : 1 -RRB- Plugged unit into TIVO USB port . 2 -RRB- Went to TIVO network setup menu . 3 -RRB- Network immediately recognized . 4 -RRB- Clicked on network name . 5 -RRB- Entered WEP password using alpha-numeric alternative . 6 -RRB- Network link established . 7 -RRB- Used on-screen signal strength to reposition Adapter and router antenna . 8 -RRB- Connected to Tivo service . Good product . Recommended . 	Network Adapter
-LRB- ... -RRB- I have struggled with VMware ESXi installation . I have AMD Phenom II X6 1090T processor with ASUS cross-hair motherboard . The built-in LAN card does n't supported by VMware . I also tried with the D Link Gigabyte Ethernet card and No luck . Finally in Amazon I found the Intel Gigabyte Ethernet adapter and from the review I found its working fine with VMware ESX\/ESXi . Once I receive the order I inserted my new LAN adapter and started installing VMware ESXi and completed the installation without any issue . I strongly recommend this product for those planning to go for VMware ESX\/ESXi Operating System . Best price as well . Krishna 	Network Adapter
The reason for only getting a 3 instead of a 5 is because of the following problem that I have encountered in the past on this network card . I have found that following the instructions provided by Belkin can lead to numerous problems . The installation way that I use on installing them are much easier for XP machines that I deal with . 1 -RRB- place cd in tray , cancel or close the belkins welcome\/install screen 2 -RRB- connect it to a usb port 3 -RRB- when XP comes up with the install screen , let it search the driver from the cdrom -LRB- or you can manually select it from the X : \ drivers folder on the cd -LRB- of course X : being your cd drive -RRB- -RRB- 4 -RRB- Let it complete the installation -LRB- \* some computers ask to reboot after installation is done , it is best to do this \* -RRB- 5 -RRB- depending on your network , you might have to configure your IP , DNS , Gateway , and any Security or other settings you are running at this time . It takes longer to type this out than it does to do the installation . Doing this way has given me less headaches than trying to deal with Belkins software and the error codes an terminal problems running their wireless config software . -LRB- The wireless software is an ` aweful ` ly close version and layout to the Linksys WUSB11 ver 2.6 adapter software . I might experiment with that later on this Belkin 's -RRB- . Once the install and setup is done , it operates at a relatively good signal in and around my house and yard . If not for their wireless software problem , I would have given it a 5 star rating instead . 	Network Adapter
Great product . Older model that matched my linksys router when I added a desktop to my network . Works great ! 	Network Adapter
I wish I could plug in an off-the-shelf 802.11 g adapter and have it work . When I see things like this , I begin to fear for the company . If you have to control down to the bottom layers of the comms , you may well be heading down a business model blind alley . Sooner rather than later an open -LRB- i.e. cheaper , more user-friendly -RRB- solution will take you out . 	Network Adapter
"<ahref=""http://www.amazon.com/gp/product/B000ER5G6C/ref=cm_cr_asin_lnk/191-4370394-1364822""> TiVo AG0100 Wireless G USB Network Adapter for TiVo Series2 & Series3 DVRs </a> works excellent with TiVo DVR and provides good connection with the Belkin Wireless router 40 + feet away to provide computer downloading on programming . Amazing technology for the novice . "	Network Adapter
la verdad al adquirir este producto pense que iba a lograr un gran aumento en la recepcion de mi laptop , sin embargo aunque mejoro , no fue lo esperado 	Network Adapter
Needed extra network adapters to debug network\/adapter problems at a remote field office . Delivered on time . Gave them only 4 stars because of requirement to install drivers on new Win7 computers . Other than that they worked fine . 	Network Adapter
Wonderful product that was easy to install . . Item arrived quickly . Necessary if you have the apprpropriate TIVO and not wanting phone line cords everywhere . 	Network Adapter
I went through a lot of grief and heartache before finally being able to use this card -LRB- marginally -RRB- . I have version 2 of this card . It has the broadcom 4301 chipset . I know linux fans have been complaining about this stuff . Sorry , ca n't help you . This is for newbies only . So , to go through the steps that I took : 1 . Download drivers from the siemens-speedstream site . -LRB- ... -RRB- 2 . rename `` get . asp '' -LRB- hey , that 's what it says -RRB- to `` get . zip '' and unzip . You should have a folder with a single file : SS1024 . exe or something like that . Run that to unzip to a default folder . 3 . Do not install SpeedStream Software ! The default configuration utility is buggy . The SSID and WEP tabs did not exist for me . There is a registry hack for this , but it really sucks . I hosed a chunck of reg trying to do it . Oops . Instead , use Windows Control Panel to Add Hardware and look for the . inf and . sys files in the default folder created in step 2 , above . 4 . Download the HP Broadcom Wireless Configuration Utility . That 's right . HP , formerly HP-Compaq , has a big -LRB- 16 meg -RRB- download which allows you to configure and run Broadcom kit . -LRB- ... -RRB- Sorry to all you cc ` ers who have to put up with all the extra bandwidth hogs . Perhaps you should just go to HP 's main site . 5 . Run HPBroadcom . exe You should see a list of irrelevant cards . This should not bother you . The HP Broadcom -LRB- actually , it looks like a generic Broadcom -RRB- Config Util shows up in the Control Panel . The Colorado College site actually has a good tutorial about it . Broadcom Config has a bunch of tabbed stuff , which includes scanning for in-range SSID 's , security !!! , and testing . Pretty cool from an XP techie point of view . -LRB- Sorry once again to all you linux geeks -RRB- . 6 . Scan for your favorite node , apply changes , close the utility , then double-click on the task bar icon corresponding to the Broadcom Utility . You should see a list of favored nodes . Pick one and connect . OK , I actually did not go about this the way that I described it . First , I went through the frustration of downloading Linksys ' WMP11 drivers , and hacking the \* . inf file to include my vendID and prodID . In the end , I got a Broadcom driver version 3.10.39.7 instead of 3.8.28.0 Really , I do n't know what difference it makes . I was kicking myself silly until I discovered that HP Utility . That seemed to solve my original problem -LRB- could n't configure SSID or WEP with Speedstram util -RRB- . My advice : do not buy this card , or anything made with a Broadcom chipset . It was not worth the pain . If you really want to support the 802.11 b\/g community , go with Proxim\/Orinoco kit or a Prism 2\/2 .5 \/ 3\/GT based card . Broadcom refuses to open up their code -LRB- some kinda `` legal '' issues -RRB- . They should either make a HAL available , like Atheros , or stop producing software radios which are capable of violating FCC regulations . OK , enough ranting . Point taken . Speedsteam sucks . Broadcom is lame . Unless , of course , you have a Macintosh running OS 10.3 and Airport 3.1 ... 	Network Adapter
i wanted to add my name to the list of lovers of this wireless adapter . it worked fantastic . it found several available networks in my area . i arrowed down to my network and it asked for my WPA passphrase and i entered it . i have MAC address filtering on so it would n't connect until i added the MAC of the AG0100 via my router . after that it connected and downloaded whatever it needed . highly recommended . i could n't get the phone line to work . wireless network is definitely the way to go . 	Network Adapter
A good friend of mine had this USB adapter and a couple of other USB devices like a webcam , a zip drive , and his wireless keyboard and mouse . He was getting poor transfer rates -LRB- 2-3Mbps -RRB- with this USB adapter so he decided to sell it to me and get one of the PCI type Wireless adapters . This was the perfect choice for both of us . He now gets about twice as much speed as he did with this USB adapter and I get about 5-6Mbps with this USB adapter . It seems as though he hade too many USB devices and the bandwidth allotted for this device was n't what he wanted . <p> We also found out , after actually reading the manual thoroughly , that placing wireless devices near monitors , TVs , radios , and anything else that uses radio waves could suck up the signal strength of the wireless products . -LRB- His USB adapter was on top of his monitor , since that was the highest point he figured it was best . -RRB- Turns out it was n't . <p> So I ended up getting a good deal , and a great product . And he ended up finding a good alternative . I would like to send my thanks to my friend Matt for the good price and D-Link for the useful documentation . 	Network Adapter
I needed a specific version of router and firmware and they had it and delivered exactly what I asked for . Thanks . 	Network Adapter
the product , or at least 4 of the 5 versions , work great . the 5000 series does not work with win98 . 	Network Adapter
This card is awesome . Used to only get 2 to 3 bars on my home network and now it 's constantly at 100 % . My mother lives a few blocks away from me and before I would n't be able to even see her AP , but now I can see hers and it 's always at 3 bars . Constantly . The suction cup and clip for a laptop is also a really great addition , only thing that would 've made it better is if it had an extra USB cord for when you have it clipped on your laptop so you dont have this long cable to deal with . And of course as I expected , works 100 % with Linux . Ubuntu specifically . 	Network Adapter
This works as it is advertised . It is not good for viewing streamed movies but good for streaming songs . That is because it is slower than the advertised speed of 150 MB . I could get only 50 MB 	Network Adapter
I received a GMYLE WLAN 11N USB ADAPTER WITH EXTERNAL ANTENNA . -LRB- I visited GMYLE.COM and could not find such product -RRB- I bought this particular adapter because of a name-brand chipset , thereby paying a premium . I 'm not sure if this was economical considering the generic adapters available for $ 1 , $ 2 or $ 3 + shipping . Speaking of which , charging $ 6 for shipping a product that only cost them $ 1 to mail to me is upsetting . The product packaging does not include the words : `` Modulation Method : IEEE 802.11 b : DSSS -LRB- Direct Sequence Spread Spectrum -RRB- , IEEE 802.11 g \/ 802.11 n : OFDM -LRB- Orthogonal Frequency Division Multiplexing . -RRB- as listed on the product description here on Amazon.com Other than the `` Generic brand '' - Installation of drivers and USB device went smoothly on Windows 7 and gets full bars WIFI connection . The driver installed Realtek and Cisco drivers and needed updating once online . Works as expected . -LRB- note : Nowhere on packaging or product does it mention Realtek . -RRB- Let 's hope it lasts . 	Network Adapter
Dispite seeing many reviews on here that said this product does not work with Series2 , I decided to buy it based on a few success stories , and the fact that Tivo recommends this one . It looks like the March update fixed it . Mine is working just fine . The Tivo detected it , and all is well . I see what many of the other reviewers mean about the cheap design . If I were unplugging and replugging this thing often , I am sure the little door would break off . But since its going to be sitting on the back of the Tivo for ages , it really does not matter . I would not buy this product for use on a laptop or other portable device . But for the Tivo it seems to fit my needs . 	Network Adapter
I recently switched from Comcast cable to DIRECTV . It was all good except the CINEMA plus -LRB- same as On Demand -RRB- programs would not download fast enough to watch . The CINEMA plus box was originally connected via WIFI but my wireless router was at the other end of the house . I decided to give the Netgear Powerline adapter a try and it works brilliantly . I can now what any CINEMA plus program truly `` on demand '' . 	Network Adapter
I broke my ethernet port connection on my Mac mother board . So , this was a very cost effective solution to the problem . To get the component to work , one needs to install two different drivers . Other than that the pop-up port for the ethernet plug is a little flaky and I had to fix it a couple of times . Next time I would purchase an adapter with a fixed ethernet port . Here 's the link for the Mac drivers : -LRB- ... -RRB- 	Network Adapter
Great service from Amazon . The TiVo wireless G Network adapter arrived a few days after ordering . It was very easy to set-up , in about five minutes it was ready to go . Thanks Amazon for saving me money and such great service . 	Network Adapter
I bought the TiVo wireless G network adapter two years ago for my Series 2 TiVo . Since then I have retired my Series 2 and began using this adapter with my TiVo HD . It is an attractive adapter and has worked flawless for me . I just purchased a new TiVo Premiere and was going to buy another wireless G network adapter for it . Then I came across a TiVo press release announcing a new TiVo wireless N network adapter coming in May 2010 . So I will be holding off on my wireless adapter purchase until then . I do n't know if the Series 3 TiVo will be able to take advantage of the increased wireless speeds or not , but I have read that the TiVo Premiere will . I do plan on keeping my current wireless G adapter for my TiVo HD . 	Network Adapter
I was a little hesitant to purchase this because of the other reviews , but 300 Mbps for the price was worth the risk . This adaptor works great so far and I have not had any problems . It was a little hard to find the company that makes this to find a updated driver , but I did and update the driver with no problem . 	Network Adapter
If you have a XP machine with SP2 do not buy this adapter . It 's such a pain in the next to install , and whats even worse is that belkin does n't provide support . I had to download RAlink drivers , install it , uninstall it , copy the files to another directory , modify the . inf file for the card , and reinstall it ... If you have no idea what i 'm talking about . . stay away from it . . i just threw my out and bought a Linksys adapter -LRB- owned by Cisco -RRB- which worked awesome . 	Network Adapter
I live in a two-story 1600 square foot single family home that was constructed 20 years ago . The problem that I have been trying to solve is how to deliver a consistent and reasonably fast network connection between my primary router on the first floor of the house to a room on the opposite end of the home on the second floor . Ideally it would be sufficient to stream HD video without requiring me to run Ethernet wires . Simply running 2.4 GHz 802.11 n Wi-Fi was producing inconsistent results . While it would often sustain adequate speeds for most tasks , other times it would cut out or stutter down to much lower speeds . This was fine for general web browsing , but awful for video streaming . Even streaming standard definition video was problematic . I tried using another router as a wireless bridge by placing it at the midpoint . This produced better results , but they were still too inconsistent for video streaming . I needed some sort of a wired solution . There is no easy way to run ethernet in my house , so I decided to try powerline networking . The Netgear Powerline AV 500 was easy to set up . It was essentially plug-and-play and the push-button encryption worked perfectly . My results , however , are a mixed bag . The speed is nowhere near the advertised potential 500 MBits\/sec . My tests with Iperf show a typical rate of around 30 MBits\/sec using TCP . That 's about what I was getting with the wireless . I had hoped that having a reasonably newer home would produce better results , but I 've gotten similar speeds in all of the rooms that I have tested . I hang out in the amber LED connection quality rather than the green . It 's slow , but it 's consistent . It never drops below about 25 MBits\/sec and it never cuts out like the wi-fi solution did . Even at 25 MBits\/sec it will outrun my Internet connection speed . I can actually reliably stream SD video from the media server downstairs without issues . It 's running up against a wall with high definition video , however . Some highly compressed 720p material works , but I 'm not satisfied with the results usually . I do n't know if I could have gone with a cheaper 200 MBits\/sec product and had the same results given the apparent limitations of my home 's wiring , but that might be something to try if you want to save some money . Bottom line : this is the best solution short of running Ethernet cables that I have found for delivering consistent quality to the other end of a wall-filled multi-story home where wi-fi does not perform well . I 'm on the poor end of power line quality and it still outruns my broadband connection by a good margin . You can stream standard definition video reliably on a poor connection , but high definition is going to be a problem unless your wiring is much better than mine . For general Internet use and local SD video streaming , this is an excellent product . If you 're trying to stream local HD video , it 's possible but will depend on your home 's wiring . 	Network Adapter
I do n't write many reviews , but I decided to write one for this since so many people wrote negative reviews for it . I 'm using XP Pro SP2 . I followed the instructions that came with it and installed it without issue . I am using the wireless client that came with it -LRB- not the Windows Wireless Network Utility -RRB- . I 'm not broadcasting the SSID of my network , so I set up a connection profile within Belkin 's wireless client and used that to connect . I 'm pretty close to my router -LRB- about 20 feet and through a wall -RRB- , so I ca n't attest to how good or bad the range is . 	Network Adapter
This product is awesome . Setup was a breeze . Even though my tivo settings say that I only have marginal connectivity -LRB- my wireless modem is several rooms away -RRB- , I have n't had any problems with the signal . I 've downloaded several movies through unbox with no problem . I highly recommend it . 	Network Adapter
I bought this unit for using with Patriot Box Office media player since it used realtek chipset but unfortunately it 's not compatible at all . 	Network Adapter
I purchased 2 of the tivo wireless G USB network adapters and they work fine . I used them to connect the two tivos I have as well as connect them to my computer . I initally looked at Best Buy to buy an adapter that was compatible with Tivo , but they could not guarantee that is would work . They had this product at Best Buy , but about $ 30 more per adapter . FYI if you have problems connecting with TIVO , call the help line at Tivo . They were super helpful . I did not wait on hold for more than 3 minutes before I spoke with someone . 	Network Adapter
Bought this product around christmas time for my to install and never got the chance to until yesterday . After installing this product I expected a little trouble and to have big time connection problems with speed and logging on but to my surprise , not at all . This thing is fast and smooth and has n't cut off yet . A year ago I bought another card from somewhere else and had a few issues with that including not being Windows 7 compatable . I totally recommend this card . 	Network Adapter
As you may have heard , Verizon just introduced some new internet speed plans , and I was upgraded to the 75 down\/35 up plan . Prior to this upgrade I was on the 35\/35 plan . My home network consists of 2 desktops , 1 work laptop which is always docked , and 1 personal laptop which is never docked . All of my computers access the internet via wireless . On the old 35\/35 plan , all of my devices actually acheived about 15-25 down and 15-20 up , depending on where they were in relation to the router . I thought many times about investigating the discrepancy , but I chalked it up to being all wireless , and I just let it go . When the new 75\/35 plan kicked in , I was very excited . Unfortunately , I did not see the bump that I had hoped for . The fastest connection I could muster , on the computer that is closest to the router , was about 35\/25 . Not too shabby at all , but nothing like what I was hoping for and expecting . This time I did look into various options to bump my speed , including upgrading the router , adding range extenders , adding wireless access points , etc. . The powerline concept appealed to me because it seemed simple , and it was not wireless -LRB- in the truest sense -RRB- . The setup was just incredibly easy . I literally had everything going in 5 minutes . Plug and Play to the max . No software , no complicated setup . No set up at all really . Just plugged one unit into my router , and the other units into my computers . The amazing part was the speed . As we speak I am looking at my last Speedtest run on one of my desktops , and it shows I am getting 77\/33 . Are you kidding me ? On a 75\/35 connection I 'm actually getting 77\/33 ? Amazing . The only downside , and I did not take off any stars for this , is that it will not improve your wireless speed . In my house , that means my undocked laptop , Ipad , Ipod , Kindle Fire , Wii , etc will not see any bump in speed as a result of my installing these powerline adapters . I 'm fine with that . I hooked up adapters to my 2 desktops , and my docked laptop , and that is where I spend most of my time and where I really needed\/wanted the increased speed . If you are looking to maximize the speed of your wireless home network , then these adapters are not for you . You should explore some of the other options I mentioned earlier . Overally , I could n't be more pleased with how easy these were to set up , and how much they increased my internet speed . Highly recommended . 	Network Adapter
This is one great All-in-one ! Installation was quite easy , all functions , printer , scanner , copier -LRB- have n't tried faxing yet -RRB- work extremely well . I would recommend this Workforce 630 to anyone who has several PC 's and want a central WIFI printer\/scanner\/fax machine to handle all of their needs . 	Printer
Would not sell for 300 even though bought for 80 because this printer is amazing ! I have used for maybe 3 years and only replaced the ink cartridge once and print all the time . Quality Prints , Quiet and Nearly Instant prints . What else could you want ? I Find one of these . You wo n't be disappointed . 	Printer
Been buying HP for years and this is another homerun ! Fast and simple to set up - Now we just need to find a recycled cartridge that prints good ! 	Printer
I saw this printer advertised online ... I decided to take a chance , figuring i could n't really be disappointed with a printer that was this cheap . To my surprise , the text looks great and the picture quality , while maybe not good enough for professionals or perfectionists , looks very good . Especially when you consider they came out of a machine cheaper than many color cartridges . If the rebates are still available and you want a printer that can print out decent pictures without breaking your budget , then this is the machine for you . For people seeking a machine that can pump out hundreds of photo-lab quality pictures in seconds , you should n't even be looking at printers this cheap . A great buy , though a USB cable would have been nice . 	Printer
This is one of the best printers I 've had . Easy to set up and easy to use . Instructions are clear and the functions appear to be very user friendly . And the low ink cost can not be overlooked ! Finished products , both black and white , as well as color , are crisp and legible . Overall , I rate this as a top printer . 	Printer
After using this cable to connect an older Lexmark S2455 to a new Acer laptop running Vista Home , I did have to go through the steps of adding a local printer . I selected the correct printer driver , and presto ! Works great . 	Printer
I 've had this printer for over a year and it has been fantastic . I take it with me to family and other events where I take a number of pictures with my Nikon D50 . I then print out the best pictures and give them to the people there . They are amazed at the quality and love getting them while at the event . It 's not the fastest printer out there but it 's a lot faster than going to a photo finisher or ordering online . At less than $ 0.30 a print it 's a great deal . I highly recommend this printer . 	Printer
Excellent job on photos . Better than having them developed . My only concern is how long the cartridges will last as they are kind of pricey . However at this point I would reccommend the printer . Setup was easy and it works great . 	Printer
